game_id,game_date,season,day_of_week,park_id,home_team_id,vis_team_id,attendance,daynight,temp,sky,precip,wind_dir,wind_speed,field_cond,home_runs,vis_runs,total_runs,gametype
DET199004280,1990-04-28,1990,Saturday,DET04,DET,MIL,15829,night,72,night,none,unknown,,dry,13,5,18,regular
HOU199004280,1990-04-28,1990,Saturday,HOU02,HOU,NYN,30217,night,72,dome,none,unknown,0.0,dry,8,4,12,regular
KCA199004280,1990-04-28,1990,Saturday,KAN06,KCA,TEX,27227,day,57,sunny,none,torf,15.0,dry,2,9,11,regular
LAN199004280,1990-04-28,1990,Saturday,LOS03,LAN,CHN,45791,night,0,night,none,unknown,,dry,5,4,9,regular
NYA199004280,1990-04-28,1990,Saturday,NYC16,NYA,CAL,25751,day,90,sunny,none,tolf,,dry,3,2,5,regular
SDN199004280,1990-04-28,1990,Saturday,SAN01,SDN,PIT,26473,night,65,night,none,unknown,,dry,3,4,7,regular
SFN199004280,1990-04-28,1990,Saturday,SFO02,SFN,SLN,21963,day,0,sunny,none,fromlf,,dry,0,5,5,regular
ATL199004290,1990-04-29,1990,Sunday,ATL01,ATL,PHI,11966,day,85,sunny,none,unknown,,dry,3,1,4,regular
BAL199004290,1990-04-29,1990,Sunday,BAL11,BAL,SEA,24468,day,65,overcast,none,rtol,15.0,soaked,5,4,9,regular
BOS199004290,1990-04-29,1990,Sunday,BOS07,BOS,OAK,33237,day,45,overcast,drizzle,fromcf,,wet,0,1,1,regular
CHA199004290,1990-04-29,1990,Sunday,CHI10,CHA,TOR,12936,day,56,sunny,none,fromcf,,dry,10,3,13,regular
CIN199004290,1990-04-29,1990,Sunday,CIN08,CIN,MON,27344,day,62,cloudy,,unknown,,wet,3,6,9,regular
CLE199004290,1990-04-29,1990,Sunday,CLE07,CLE,MIN,14956,day,70,sunny,none,unknown,,dry,6,4,10,regular
DET199004290,1990-04-29,1990,Sunday,DET04,DET,MIL,15186,day,65,,,ltor,,,1,6,7,regular
HOU199004290,1990-04-29,1990,Sunday,HOU02,HOU,NYN,20158,day,0,dome,,unknown,,,2,1,3,regular
KCA199004290,1990-04-29,1990,Sunday,KAN06,KCA,TEX,25362,day,69,cloudy,none,unknown,10.0,dry,5,2,7,regular
LAN199004290,1990-04-29,1990,Sunday,LOS03,LAN,CHN,41893,night,60,night,none,torf,,dry,0,4,4,regular
NYA199004290,1990-04-29,1990,Sunday,NYC16,NYA,CAL,30098,night,55,overcast,rain,fromlf,20.0,dry,3,4,7,regular
SDN199004290,1990-04-29,1990,Sunday,SAN01,SDN,PIT,27206,day,65,overcast,drizzle,rtol,,dry,1,10,11,regular
SFN199004290,1990-04-29,1990,Sunday,SFO02,SFN,SLN,34969,day,60,sunny,none,ltor,,dry,9,7,16,regular
ATL199004300,1990-04-30,1990,Monday,ATL01,ATL,NYN,8232,night,0,night,none,unknown,,dry,7,4,11,regular
BAL199004300,1990-04-30,1990,Monday,BAL11,BAL,CAL,16691,night,65,night,none,fromcf,,wet,2,1,3,regular
BOS199004300,1990-04-30,1990,Monday,BOS07,BOS,SEA,18540,night,38,night,rain,fromcf,,wet,11,0,11,regular
CHA199004300,1990-04-30,1990,Monday,CHI10,CHA,TEX,8406,night,60,night,none,ltor,14.0,dry,5,4,9,regular
CIN199004300,1990-04-30,1990,Monday,CIN08,CIN,PHI,17294,night,65,night,none,unknown,,dry,6,2,8,regular
CLE199004300,1990-04-30,1990,Monday,CLE07,CLE,TOR,6254,night,0,night,none,fromcf,,dry,4,10,14,regular
DET199004300,1990-04-30,1990,Monday,DET04,DET,MIL,10466,night,70,night,none,torf,,dry,1,6,7,regular
LAN199004300,1990-04-30,1990,Monday,LOS03,LAN,SFN,25152,night,0,night,none,unknown,,dry,4,8,12,regular
MON199004300,1990-04-30,1990,Monday,MON02,MON,HOU,10060,night,72,,none,unknown,,dry,2,4,6,regular
NYA199004300,1990-04-30,1990,Monday,NYC16,NYA,OAK,18178,night,54,night,drizzle,unknown,,wet,0,6,6,regular
ATL199005010,1990-05-01,1990,Tuesday,ATL01,ATL,NYN,8324,night,80,night,none,unknown,,dry,5,2,7,regular
BAL199005010,1990-05-01,1990,Tuesday,BAL11,BAL,CAL,21141,night,77,night,none,torf,1.0,dry,1,7,8,regular
BOS199005010,1990-05-01,1990,Tuesday,BOS07,BOS,SEA,20786,night,54,overcast,none,tolf,,dry,8,2,10,regular
CHA199005010,1990-05-01,1990,Tuesday,CHI10,CHA,TEX,11501,night,58,night,none,ltor,13.0,dry,5,1,6,regular
CIN199005010,1990-05-01,1990,Tuesday,CIN08,CIN,PHI,16926,day,49,overcast,drizzle,unknown,,wet,2,4,6,regular
CLE199005010,1990-05-01,1990,Tuesday,CLE07,CLE,TOR,5111,night,0,night,none,unknown,,dry,3,4,7,regular
DET199005010,1990-05-01,1990,Tuesday,DET04,DET,MIN,10563,night,61,night,none,unknown,,dry,5,9,14,regular
KCA199005010,1990-05-01,1990,Tuesday,KAN06,KCA,MIL,20052,night,56,night,none,tocf,0.0,dry,4,6,10,regular
LAN199005010,1990-05-01,1990,Tuesday,LOS03,LAN,PIT,31292,night,60,night,none,torf,,dry,4,1,5,regular
MON199005010,1990-05-01,1990,Tuesday,MON02,MON,HOU,9700,night,0,night,none,unknown,,dry,2,1,3,regular
NYA199005010,1990-05-01,1990,Tuesday,NYC16,NYA,OAK,22018,night,75,night,none,unknown,,dry,2,4,6,regular
SDN199005010,1990-05-01,1990,Tuesday,SAN01,SDN,SLN,18562,night,0,night,none,unknown,,dry,1,2,3,regular
SFN199005010,1990-05-01,1990,Tuesday,SFO02,SFN,CHN,21714,night,55,night,none,unknown,,dry,4,7,11,regular
BAL199005020,1990-05-02,1990,Wednesday,BAL11,BAL,CAL,19086,night,67,night,none,ltor,15.0,dry,0,3,3,regular
BOS199005020,1990-05-02,1990,Wednesday,BOS07,BOS,SEA,23977,night,68,night,none,ltor,15.0,dry,2,9,11,regular
CHA199005020,1990-05-02,1990,Wednesday,CHI10,CHA,TEX,8003,night,53,night,none,fromrf,13.0,dry,3,6,9,regular
CLE199005020,1990-05-02,1990,Wednesday,CLE07,CLE,TOR,8801,night,50,night,none,unknown,,dry,3,0,3,regular
DET199005020,1990-05-02,1990,Wednesday,DET04,DET,MIN,10665,night,58,night,none,unknown,,dry,2,8,10,regular
LAN199005020,1990-05-02,1990,Wednesday,LOS03,LAN,PIT,32089,night,70,night,none,ltor,6.0,dry,6,2,8,regular
MON199005020,1990-05-02,1990,Wednesday,MON02,MON,ATL,9575,night,0,dome,none,unknown,,dry,1,8,9,regular
NYA199005020,1990-05-02,1990,Wednesday,NYC16,NYA,OAK,21475,night,61,night,none,unknown,7.0,dry,0,2,2,regular
NYN199005020,1990-05-02,1990,Wednesday,NYC17,NYN,CIN,22668,night,60,night,none,torf,17.0,dry,5,0,5,regular
PHI199005020,1990-05-02,1990,Wednesday,PHI12,PHI,HOU,15196,night,61,night,none,fromlf,10.0,dry,14,4,18,regular
SDN199005020,1990-05-02,1990,Wednesday,SAN01,SDN,SLN,18697,day,0,sunny,none,unknown,,dry,4,3,7,regular
SFN199005020,1990-05-02,1990,Wednesday,SFO02,SFN,CHN,18279,day,69,sunny,none,fromrf,10.0,dry,6,9,15,regular
DET199005030,1990-05-03,1990,Thursday,DET04,DET,MIN,12454,day,58,cloudy,none,rtol,,dry,1,3,4,regular
KCA199005030,1990-05-03,1990,Thursday,KAN06,KCA,MIL,21620,night,52,night,none,fromrf,12.0,soaked,5,9,14,regular
MON199005030,1990-05-03,1990,Thursday,MON02,MON,ATL,9057,night,0,dome,none,unknown,,dry,1,4,5,regular
NYA199005030,1990-05-03,1990,Thursday,NYC16,NYA,CLE,15169,day,75,sunny,none,unknown,,dry,5,10,15,regular
NYN199005030,1990-05-03,1990,Thursday,NYC17,NYN,CIN,26899,night,65,night,none,unknown,,dry,0,5,5,regular
PHI199005030,1990-05-03,1990,Thursday,PHI12,PHI,HOU,13653,night,0,cloudy,none,unknown,,dry,3,10,13,regular
SEA199005030,1990-05-03,1990,Thursday,SEA02,SEA,CAL,12279,night,68,dome,none,tocf,0.0,dry,10,8,18,regular
CAL199005040,1990-05-04,1990,Friday,ANA01,CAL,NYA,36703,night,0,night,none,unknown,,dry,2,5,7,regular
KCA199005040,1990-05-04,1990,Friday,KAN06,KCA,CHA,21876,night,45,night,none,ltor,,dry,4,5,9,regular
MON199005040,1990-05-04,1990,Friday,MON02,MON,SFN,14001,night,0,dome,,unknown,,,5,4,9,regular
OAK199005040,1990-05-04,1990,Friday,OAK01,OAK,BOS,43894,night,70,night,none,unknown,,dry,8,3,11,regular
PHI199005040,1990-05-04,1990,Friday,PHI12,PHI,LAN,8926,day,45,night,rain,unknown,,wet,8,3,11,regular
SEA199005040,1990-05-04,1990,Friday,SEA02,SEA,BAL,23797,night,0,dome,none,unknown,,dry,8,9,17,regular
SLN199005040,1990-05-04,1990,Friday,STL09,SLN,CIN,41655,night,56,night,showers,tocf,17.0,wet,3,8,11,regular
TOR199005040,1990-05-04,1990,Friday,TOR02,TOR,DET,49146,night,70,dome,none,unknown,,dry,1,3,4,regular
CAL199005050,1990-05-05,1990,Saturday,ANA01,CAL,NYA,47933,night,70,night,none,torf,,dry,3,11,14,regular
CHN199005051,1990-05-05,1990,Saturday,CHI11,CHN,SDN,0,day,55,overcast,none,fromcf,,dry,3,2,5,regular
CHN199005052,1990-05-05,1990,Saturday,CHI11,CHN,SDN,33695,day,55,cloudy,none,fromrf,,dry,5,6,11,regular
CLE199005050,1990-05-05,1990,Saturday,CLE07,CLE,TEX,6324,night,45,overcast,drizzle,fromlf,11.0,soaked,5,9,14,regular
KCA199005050,1990-05-05,1990,Saturday,KAN06,KCA,CHA,32929,night,0,night,drizzle,torf,,wet,0,6,6,regular
MIL199005050,1990-05-05,1990,Saturday,MIL05,MIL,MIN,35002,night,58,,,unknown,5.0,,5,9,14,regular
MON199005050,1990-05-05,1990,Saturday,MON02,MON,SFN,14544,day,70,dome,none,unknown,,dry,1,4,5,regular
NYN199005050,1990-05-05,1990,Saturday,NYC17,NYN,HOU,23409,day,59,overcast,none,unknown,,wet,5,9,14,regular
OAK199005050,1990-05-05,1990,Saturday,OAK01,OAK,BOS,41850,day,74,sunny,none,unknown,,dry,1,5,6,regular
PHI199005050,1990-05-05,1990,Saturday,PHI12,PHI,LAN,25290,night,60,night,none,torf,,dry,0,3,3,regular
SEA199005050,1990-05-05,1990,Saturday,SEA02,SEA,BAL,16489,night,0,dome,none,unknown,,dry,5,2,7,regular
SLN199005050,1990-05-05,1990,Saturday,STL09,SLN,CIN,44552,night,68,night,none,tolf,5.0,dry,2,4,6,regular
TOR199005050,1990-05-05,1990,Saturday,TOR02,TOR,DET,49219,day,0,dome,,unknown,,,5,1,6,regular
CAL199005060,1990-05-06,1990,Sunday,ANA01,CAL,NYA,50717,night,92,sunny,none,tocf,15.0,dry,2,4,6,regular
CHN199005060,1990-05-06,1990,Sunday,CHI11,CHN,SDN,34077,day,0,sunny,none,fromrf,,dry,3,8,11,regular
CLE199005061,1990-05-06,1990,Sunday,CLE07,CLE,TEX,0,day,59,sunny,none,tolf,5.0,dry,9,5,14,regular
CLE199005062,1990-05-06,1990,Sunday,CLE07,CLE,TEX,24730,day,59,sunny,none,tolf,,dry,3,0,3,regular
KCA199005060,1990-05-06,1990,Sunday,KAN06,KCA,CHA,26529,day,71,sunny,none,torf,5.0,dry,7,6,13,regular
MIL199005060,1990-05-06,1990,Sunday,MIL05,MIL,MIN,27314,day,54,,,unknown,,,0,4,4,regular
MON199005060,1990-05-06,1990,Sunday,MON02,MON,SFN,16043,day,70,dome,none,unknown,,dry,7,0,7,regular
NYN199005061,1990-05-06,1990,Sunday,NYC17,NYN,HOU,0,day,62,cloudy,none,ltor,,dry,7,4,11,regular
NYN199005062,1990-05-06,1990,Sunday,NYC17,NYN,HOU,32431,night,64,sunny,none,rtol,13.0,dry,7,6,13,regular
OAK199005060,1990-05-06,1990,Sunday,OAK01,OAK,BOS,44008,day,63,sunny,none,unknown,,dry,4,2,6,regular
PHI199005060,1990-05-06,1990,Sunday,PHI12,PHI,LAN,38167,night,65,cloudy,none,unknown,,dry,9,5,14,regular
PIT199005061,1990-05-06,1990,Sunday,PIT07,PIT,ATL,0,day,58,cloudy,showers,tolf,6.0,wet,6,4,10,regular
PIT199005062,1990-05-06,1990,Sunday,PIT07,PIT,ATL,17108,day,0,,,unknown,,,4,2,6,regular
SEA199005060,1990-05-06,1990,Sunday,SEA02,SEA,BAL,36919,day,72,dome,none,unknown,,dry,5,4,9,regular
SLN199005060,1990-05-06,1990,Sunday,STL09,SLN,CIN,38772,day,68,cloudy,none,tocf,6.0,dry,1,5,6,regular
TOR199005060,1990-05-06,1990,Sunday,TOR02,TOR,DET,49206,day,70,dome,none,unknown,,dry,11,7,18,regular
CAL199005070,1990-05-07,1990,Monday,ANA01,CAL,BAL,23126,night,75,night,none,ltor,10.0,dry,5,6,11,regular
CHN199005070,1990-05-07,1990,Monday,CHI11,CHN,ATL,32266,night,75,night,none,tocf,,dry,8,9,17,regular
CLE199005070,1990-05-07,1990,Monday,CLE07,CLE,KCA,7193,night,70,night,none,tocf,,dry,2,4,6,regular
MIL199005070,1990-05-07,1990,Monday,MIL05,MIL,DET,10892,night,76,,,tocf,22.0,,5,4,9,regular
MON199005070,1990-05-07,1990,Monday,MON02,MON,SFN,9265,night,0,dome,,unknown,,,7,6,13,regular
NYN199005070,1990-05-07,1990,Monday,NYC17,NYN,HOU,22719,night,60,night,none,unknown,,dry,7,1,8,regular
OAK199005070,1990-05-07,1990,Monday,OAK01,OAK,NYA,30304,night,67,night,none,torf,,dry,5,1,6,regular
PIT199005070,1990-05-07,1990,Monday,PIT07,PIT,SDN,9653,day,0,,,unknown,,,4,1,5,regular
SEA199005070,1990-05-07,1990,Monday,SEA02,SEA,BOS,19549,night,0,dome,none,tocf,0.0,dry,4,5,9,regular
SLN199005070,1990-05-07,1990,Monday,STL09,SLN,CIN,28018,night,81,night,none,fromrf,14.0,dry,0,3,3,regular
TOR199005070,1990-05-07,1990,Monday,TOR02,TOR,CHA,41384,night,70,dome,none,unknown,,dry,6,1,7,regular
CAL199005080,1990-05-08,1990,Tuesday,ANA01,CAL,BAL,22803,night,0,night,none,unknown,,dry,6,0,6,regular
CHN199005080,1990-05-08,1990,Tuesday,CHI11,CHN,ATL,18503,day,77,sunny,none,tocf,25.0,dry,10,8,18,regular
HOU199005080,1990-05-08,1990,Tuesday,HOU02,HOU,PHI,12909,night,72,night,none,unknown,0.0,dry,3,2,5,regular
MIL199005080,1990-05-08,1990,Tuesday,MIL05,MIL,DET,10891,night,75,night,,tolf,13.0,,7,5,12,regular
MIN199005080,1990-05-08,1990,Tuesday,MIN03,MIN,CLE,13608,night,0,,,unknown,,,6,5,11,regular
MON199005080,1990-05-08,1990,Tuesday,MON02,MON,LAN,12599,night,0,dome,none,unknown,0.0,dry,9,1,10,regular
NYN199005080,1990-05-08,1990,Tuesday,NYC17,NYN,SFN,28228,night,63,night,none,fromrf,,dry,4,1,5,regular
OAK199005080,1990-05-08,1990,Tuesday,OAK01,OAK,NYA,28143,day,65,sunny,none,fromrf,11.0,dry,5,0,5,regular
PIT199005080,1990-05-08,1990,Tuesday,PIT07,PIT,SDN,10694,day,0,night,none,unknown,,dry,10,2,12,regular
SEA199005080,1990-05-08,1990,Tuesday,SEA02,SEA,BOS,11503,night,0,dome,,unknown,,,2,1,3,regular
TEX199005080,1990-05-08,1990,Tuesday,ARL01,TEX,KCA,26946,night,79,night,none,unknown,,dry,5,10,15,regular
TOR199005080,1990-05-08,1990,Tuesday,TOR02,TOR,CHA,41101,night,70,dome,none,unknown,,dry,1,4,5,regular
CAL199005090,1990-05-09,1990,Wednesday,ANA01,CAL,BAL,24883,night,0,night,none,unknown,,dry,1,9,10,regular
CHN199005090,1990-05-09,1990,Wednesday,CHI11,CHN,ATL,14266,day,65,cloudy,none,tocf,10.0,dry,4,0,4,regular
HOU199005090,1990-05-09,1990,Wednesday,HOU02,HOU,PHI,11257,night,0,dome,none,unknown,,dry,1,10,11,regular
MIL199005090,1990-05-09,1990,Wednesday,MIL05,MIL,DET,10780,day,50,overcast,rain,rtol,15.0,soaked,1,2,3,regular
MIN199005090,1990-05-09,1990,Wednesday,MIN03,MIN,CLE,16748,night,48,,,unknown,,,3,7,10,regular
MON199005090,1990-05-09,1990,Wednesday,MON02,MON,LAN,13215,night,70,dome,none,unknown,,dry,5,3,8,regular
NYN199005090,1990-05-09,1990,Wednesday,NYC17,NYN,SFN,27682,night,70,night,none,tocf,,dry,2,4,6,regular
OAK199005090,1990-05-09,1990,Wednesday,OAK01,OAK,NYA,32664,day,63,cloudy,,tolf,8.0,,2,1,3,regular
PIT199005090,1990-05-09,1990,Wednesday,PIT07,PIT,CIN,17149,night,0,night,none,unknown,,dry,6,2,8,regular
SEA199005090,1990-05-09,1990,Wednesday,SEA02,SEA,BOS,14192,night,0,dome,,unknown,,,1,4,5,regular
SLN199005090,1990-05-09,1990,Wednesday,STL09,SLN,SDN,19717,night,60,night,showers,tolf,22.0,wet,11,5,16,regular
TEX199005090,1990-05-09,1990,Wednesday,ARL01,TEX,KCA,17522,night,79,night,none,tocf,10.0,dry,9,3,12,regular
TOR199005090,1990-05-09,1990,Wednesday,TOR02,TOR,CHA,43128,night,70,dome,none,unknown,,dry,4,3,7,regular
DET199005100,1990-05-10,1990,Thursday,DET04,DET,TOR,11296,night,40,night,showers,ltor,,wet,10,5,15,regular
MIN199005100,1990-05-10,1990,Thursday,MIN03,MIN,CLE,13439,night,0,dome,,unknown,,,3,2,5,regular
MON199005100,1990-05-10,1990,Thursday,MON02,MON,LAN,9157,day,0,dome,,unknown,,,8,2,10,regular
PIT199005100,1990-05-10,1990,Thursday,PIT07,PIT,CIN,15071,night,0,night,none,unknown,,dry,4,10,14,regular
SEA199005100,1990-05-10,1990,Thursday,SEA02,SEA,CAL,13958,night,0,dome,,unknown,,,5,2,7,regular
SLN199005100,1990-05-10,1990,Thursday,STL09,SLN,SDN,28597,day,53,cloudy,none,tolf,20.0,wet,1,9,10,regular
TEX199005100,1990-05-10,1990,Thursday,ARL01,TEX,KCA,21361,night,72,night,none,fromcf,10.0,dry,2,6,8,regular
CAL199005110,1990-05-11,1990,Friday,ANA01,CAL,BOS,33418,night,64,night,none,unknown,,dry,2,3,5,regular
CHA199005110,1990-05-11,1990,Friday,CHI10,CHA,KCA,14889,night,53,night,none,fromcf,12.0,dry,6,4,10,regular
CIN199005110,1990-05-11,1990,Friday,CIN08,CIN,CHN,38900,night,62,night,none,unknown,,dry,7,5,12,regular
DET199005110,1990-05-11,1990,Friday,DET04,DET,TOR,17376,night,0,night,none,tolf,,dry,2,4,6,regular
MIN199005110,1990-05-11,1990,Friday,MIN03,MIN,MIL,32804,night,0,dome,,unknown,,,3,6,9,regular
NYN199005110,1990-05-11,1990,Friday,NYC17,NYN,LAN,34817,night,0,night,none,unknown,,dry,9,4,13,regular
OAK199005110,1990-05-11,1990,Friday,OAK01,OAK,BAL,36892,night,58,night,none,torf,10.0,dry,5,0,5,regular
PHI199005110,1990-05-11,1990,Friday,PHI12,PHI,SFN,26750,night,65,night,none,unknown,,wet,10,6,16,regular
PIT199005110,1990-05-11,1990,Friday,PIT07,PIT,HOU,24734,night,60,night,none,unknown,,dry,4,3,7,regular
SDN199005110,1990-05-11,1990,Friday,SAN01,SDN,MON,31080,night,70,night,none,unknown,0.0,dry,5,3,8,regular
SEA199005110,1990-05-11,1990,Friday,SEA02,SEA,NYA,26699,night,0,dome,,unknown,,,5,8,13,regular
SLN199005110,1990-05-11,1990,Friday,STL09,SLN,ATL,41408,night,64,night,drizzle,fromcf,10.0,wet,5,2,7,regular
TEX199005110,1990-05-11,1990,Friday,ARL01,TEX,CLE,28764,night,81,night,rain,rtol,18.0,soaked,4,5,9,regular
CAL199005120,1990-05-12,1990,Saturday,ANA01,CAL,BOS,50755,night,63,night,none,tocf,,dry,1,7,8,regular
CHA199005120,1990-05-12,1990,Saturday,CHI10,CHA,KCA,18174,night,47,night,drizzle,fromcf,20.0,wet,6,3,9,regular
CIN199005120,1990-05-12,1990,Saturday,CIN08,CIN,CHN,33646,night,0,night,none,unknown,,wet,2,4,6,regular
MIN199005120,1990-05-12,1990,Saturday,MIN03,MIN,MIL,37759,night,0,dome,,unknown,,,5,2,7,regular
NYN199005120,1990-05-12,1990,Saturday,NYC17,NYN,LAN,41935,day,58,cloudy,none,unknown,,dry,7,0,7,regular
OAK199005120,1990-05-12,1990,Saturday,OAK01,OAK,BAL,40958,day,59,sunny,none,unknown,,dry,2,3,5,regular
PHI199005120,1990-05-12,1990,Saturday,PHI12,PHI,SFN,24272,night,0,night,drizzle,unknown,,wet,2,6,8,regular
PIT199005120,1990-05-12,1990,Saturday,PIT07,PIT,HOU,16066,night,0,,,unknown,,,3,1,4,regular
SDN199005120,1990-05-12,1990,Saturday,SAN01,SDN,MON,24493,night,65,night,none,unknown,0.0,dry,5,2,7,regular
SEA199005120,1990-05-12,1990,Saturday,SEA02,SEA,NYA,43977,night,0,dome,,unknown,,,1,4,5,regular
SLN199005120,1990-05-12,1990,Saturday,STL09,SLN,ATL,30068,night,58,night,showers,tolf,12.0,wet,4,3,7,regular
TEX199005120,1990-05-12,1990,Saturday,ARL01,TEX,CLE,36220,night,88,night,none,unknown,,dry,2,1,3,regular
CAL199005130,1990-05-13,1990,Sunday,ANA01,CAL,BOS,34399,day,72,sunny,none,unknown,,dry,8,4,12,regular
CHA199005130,1990-05-13,1990,Sunday,CHI10,CHA,KCA,13731,day,54,sunny,none,fromcf,12.0,wet,4,3,7,regular
CIN199005130,1990-05-13,1990,Sunday,CIN08,CIN,CHN,32251,day,0,cloudy,none,unknown,,wet,13,9,22,regular
DET199005130,1990-05-13,1990,Sunday,DET04,DET,TOR,17068,day,52,overcast,none,fromlf,,soaked,3,6,9,regular
MIN199005130,1990-05-13,1990,Sunday,MIN03,MIN,MIL,24123,day,69,dome,none,unknown,0.0,dry,8,6,14,regular
OAK199005130,1990-05-13,1990,Sunday,OAK01,OAK,BAL,36394,day,66,sunny,none,unknown,10.0,dry,1,4,5,regular
PHI199005130,1990-05-13,1990,Sunday,PHI12,PHI,SFN,19631,day,65,cloudy,rain,unknown,5.0,soaked,4,1,5,regular
PIT199005130,1990-05-13,1990,Sunday,PIT07,PIT,HOU,16658,night,54,night,none,tocf,15.0,dry,5,1,6,regular
SDN199005130,1990-05-13,1990,Sunday,SAN01,SDN,MON,16197,day,65,sunny,none,tocf,9.0,dry,0,15,15,regular
SEA199005130,1990-05-13,1990,Sunday,SEA02,SEA,NYA,18492,day,0,dome,,unknown,,,10,5,15,regular
SLN199005130,1990-05-13,1990,Sunday,STL09,SLN,ATL,29022,day,56,cloudy,none,tocf,8.0,wet,1,3,4,regular
TEX199005130,1990-05-13,1990,Sunday,ARL01,TEX,CLE,19223,night,84,night,none,fromcf,,dry,1,4,5,regular
ATL199005140,1990-05-14,1990,Monday,ATL01,ATL,CHN,16417,night,0,night,none,unknown,,dry,3,2,5,regular
CIN199005140,1990-05-14,1990,Monday,CIN08,CIN,PIT,24211,night,70,,,unknown,,,5,3,8,regular
DET199005140,1990-05-14,1990,Monday,DET04,DET,TOR,10833,day,62,,,unknown,,,3,8,11,regular
KCA199005140,1990-05-14,1990,Monday,KAN06,KCA,BOS,32763,night,68,night,none,rtol,,wet,9,5,14,regular
LAN199005140,1990-05-14,1990,Monday,LOS03,LAN,MON,28758,night,0,night,none,unknown,0.0,dry,3,2,5,regular
MIN199005140,1990-05-14,1990,Monday,MIN03,MIN,OAK,18966,night,69,dome,,unknown,,,6,2,8,regular
SDN199005140,1990-05-14,1990,Monday,SAN01,SDN,PHI,16389,night,0,night,none,unknown,,dry,5,1,6,regular
SFN199005140,1990-05-14,1990,Monday,SFO02,SFN,NYN,16264,night,52,night,none,ltor,,dry,4,2,6,regular
ATL199005150,1990-05-15,1990,Tuesday,ATL01,ATL,CHN,16271,night,0,night,none,unknown,,dry,2,12,14,regular
CHA199005150,1990-05-15,1990,Tuesday,CHI10,CHA,BAL,8343,night,48,night,none,fromrf,9.0,wet,3,2,5,regular
CIN199005150,1990-05-15,1990,Tuesday,CIN08,CIN,PIT,13353,night,60,night,rain,unknown,,soaked,5,4,9,regular
CLE199005150,1990-05-15,1990,Tuesday,CLE07,CLE,OAK,8734,night,65,night,showers,unknown,5.0,wet,5,4,9,regular
LAN199005150,1990-05-15,1990,Tuesday,LOS03,LAN,MON,24308,night,68,night,none,tolf,5.0,,3,2,5,regular
MIL199005150,1990-05-15,1990,Tuesday,MIL05,MIL,CAL,8327,night,46,night,,unknown,,wet,3,8,11,regular
NYA199005150,1990-05-15,1990,Tuesday,NYC16,NYA,MIN,16586,night,0,night,none,tolf,,dry,7,3,10,regular
SDN199005150,1990-05-15,1990,Tuesday,SAN01,SDN,PHI,22596,night,0,night,none,unknown,,dry,1,2,3,regular
SFN199005150,1990-05-15,1990,Tuesday,SFO02,SFN,NYN,16143,night,52,night,none,ltor,,dry,6,5,11,regular
SLN199005150,1990-05-15,1990,Tuesday,STL09,SLN,HOU,16790,night,64,night,none,fromlf,21.0,wet,4,0,4,regular
TEX199005150,1990-05-15,1990,Tuesday,ARL01,TEX,DET,20006,night,92,night,none,rtol,,dry,2,3,5,regular
TOR199005150,1990-05-15,1990,Tuesday,TOR02,TOR,SEA,41108,night,70,night,none,unknown,,dry,3,4,7,regular
ATL199005160,1990-05-16,1990,Wednesday,ATL01,ATL,CHN,13345,night,85,sunny,none,unknown,,dry,4,0,4,regular
CHA199005160,1990-05-16,1990,Wednesday,CHI10,CHA,BAL,20042,night,72,night,none,torf,18.0,dry,4,2,6,regular
CLE199005160,1990-05-16,1990,Wednesday,CLE07,CLE,OAK,10706,night,72,night,none,unknown,,dry,6,7,13,regular
KCA199005160,1990-05-16,1990,Wednesday,KAN06,KCA,BOS,21887,night,62,night,none,unknown,,dry,1,7,8,regular
LAN199005160,1990-05-16,1990,Wednesday,LOS03,LAN,MON,24158,night,71,night,none,ltor,5.0,dry,3,2,5,regular
MIL199005160,1990-05-16,1990,Wednesday,MIL05,MIL,CAL,12461,night,0,night,none,unknown,,dry,13,5,18,regular
SDN199005160,1990-05-16,1990,Wednesday,SAN01,SDN,PHI,17710,day,80,sunny,none,unknown,,dry,5,6,11,regular
SFN199005160,1990-05-16,1990,Wednesday,SFO02,SFN,NYN,18985,day,60,sunny,none,ltor,,dry,4,3,7,regular
SLN199005160,1990-05-16,1990,Wednesday,STL09,SLN,HOU,19432,day,69,cloudy,drizzle,fromrf,8.0,soaked,10,6,16,regular
TEX199005160,1990-05-16,1990,Wednesday,ARL01,TEX,DET,14492,night,92,night,none,ltor,17.0,dry,0,12,12,regular
TOR199005160,1990-05-16,1990,Wednesday,TOR02,TOR,SEA,45640,night,70,dome,,unknown,,,2,4,6,regular
ATL199005170,1990-05-17,1990,Thursday,ATL01,ATL,PIT,6340,night,60,night,none,unknown,10.0,dry,6,1,7,regular
CHA199005170,1990-05-17,1990,Thursday,CHI10,CHA,BAL,9655,night,60,night,none,torf,36.0,dry,7,3,10,regular
CIN199005170,1990-05-17,1990,Thursday,CIN08,CIN,SLN,22741,night,0,night,none,unknown,,dry,0,3,3,regular
HOU199005170,1990-05-17,1990,Thursday,HOU02,HOU,CHN,14644,night,0,dome,,unknown,,,5,4,9,regular
MIL199005170,1990-05-17,1990,Thursday,MIL05,MIL,CAL,18612,day,51,overcast,drizzle,tolf,15.0,wet,6,3,9,regular
NYA199005170,1990-05-17,1990,Thursday,NYC16,NYA,MIN,16267,night,59,night,none,fromcf,14.0,soaked,1,4,5,regular
